CVE_CLPV,CVE_DOC,CVE_VEND,FECHA_ENT,CAN_TOT
      8403,F38272,6.0,2022-05-31 00:00:00,6250.000000000001
      8447,F38273,2.0,2022-05-31 00:00:00,405.00000000000006
      5633,F38274,2.0,2022-05-31 00:00:00,1845.0000000000002
      8678,F38275,2.0,2022-05-31 00:00:00,1800.0
      5814,F38276,2.0,2022-05-25 00:00:00,1265.0
       466,F38277,1.0,2022-05-27 00:00:00,5880.0
       466,F38278,1.0,2022-05-27 00:00:00,4522.0
      1016,F38279,1.0,2022-05-19 00:00:00,1680.0000000000002
      8483,F38280,2.0,2022-05-31 00:00:00,6930.000000000001
      6486,F38281,2.0,2022-06-06 00:00:00,11199.000000000002
      2357,F38282,2.0,2022-05-31 00:00:00,12393.000000000002
      2357,F38283,2.0,2022-06-01 00:00:00,13201.0
      5902,F38284,2.0,2022-05-23 00:00:00,1032.0
      8677,F38285,6.0,2022-05-31 00:00:00,1056.8965
      4375,F38286,1.0,2021-10-29 00:00:00,412116.92
      2853,F38287,2.0,2022-06-01 00:00:00,347.2875
      8679,F38288,2.0,2022-06-01 00:00:00,453.24
      5926,F38289,2.0,2022-06-01 00:00:00,452.71000000000004
      2765,F38290,2.0,2022-06-01 00:00:00,717.24
      3598,F38291,1.0,2022-05-30 00:00:00,38063.65
      8605,F38292,2.0,2022-05-30 00:00:00,775.6
       466,F38293,1.0,2022-05-27 00:00:00,20580.0
      2390,F38294,2.0,2022-05-16 00:00:00,5460.0
      5926,F38295,2.0,2022-04-13 00:00:00,1140.8600000000001
      3228,F38296,6.0,2022-05-26 00:00:00,3000.0000000000005
      5774,F38297,2.0,2022-05-31 00:00:00,5080.6
      8681,F38298,2.0,2022-06-02 00:00:00,1557.0700000000002
      6892,F38299,2.0,2022-06-02 00:00:00,570.5
      8605,F38300,2.0,2022-05-30 00:00:00,775.6
      1429,F38301,1.0,2022-06-02 00:00:00,23625.000000000004
      5615,F38302,2.0,2022-06-02 00:00:00,801.2800000000001
      5668,F38303,2.0,2022-06-02 00:00:00,348.00000000000006
      5926,F38304,2.0,2022-05-30 00:00:00,6155.1
      5926,F38305,2.0,2022-06-02 00:00:00,527.865
O,F38306,2.0,2022-06-03 00:00:00,615.757
      7056,F38307,2.0,2022-06-03 00:00:00,800.0000000000001
      6289,F38308,2.0,2022-06-03 00:00:00,8600.0
      8682,F38309,2.0,2022-06-03 00:00:00,1999.8136
      5629,F38310,2.0,2022-06-03 00:00:00,1708.6125000000002
      6794,F38311,2.0,2022-06-03 00:00:00,476.16
      5886,F38312,1.0,2022-05-30 00:00:00,52200.0
      5926,F38313,2.0,2022-06-03 00:00:00,387.90000000000003
      5926,F38314,2.0,2022-06-03 00:00:00,851.7993
      8403,F38315,6.0,2022-05-25 00:00:00,12950.0
      5046,F38316,2.0,2022-06-06 00:00:00,428.00000000000006
      3718,F38317,2.0,2022-05-25 00:00:00,3035.0
      5573,F38318,6.0,2022-06-08 00:00:00,2750.0
      8173,F38319,2.0,2022-06-06 00:00:00,1840.0
      8545,F38320,2.0,2022-06-06 00:00:00,430.925
      8302,F38321,2.0,2022-06-06 00:00:00,794.6000000000001
      5926,F38322,2.0,2022-06-06 00:00:00,623.71
      8684,F38323,2.0,2022-06-06 00:00:00,357.00000000000006
      8685,F38324,2.0,2022-06-07 00:00:00,563.5
      4914,F38325,2.0,2022-06-07 00:00:00,428.71000000000004
      6289,F38326,2.0,2022-06-03 00:00:00,8600.0
      8632,F38327,2.0,2022-06-07 00:00:00,424.00000000000006
      6381,F38328,2.0,2022-06-07 00:00:00,6544.000000000001
      8483,F38329,2.0,2022-06-03 00:00:00,9900.0
      4558,F38330,2.0,2022-06-07 00:00:00,490.0
      5926,F38331,2.0,2022-06-07 00:00:00,490.00000000000006
      8686,F38332,2.0,2022-06-07 00:00:00,753.0000000000001
      5225,F38333,2.0,2022-06-07 00:00:00,108.00000000000001
      5926,F38334,2.0,2022-06-07 00:00:00,1226.0
      7065,F38335,2.0,2022-06-08 00:00:00,1692.0
      4831,F38336,2.0,2022-06-08 00:00:00,999.9068000000001
      7056,F38337,2.0,2022-06-08 00:00:00,1320.0
      7056,F38338,2.0,2022-06-08 00:00:00,1320.0
      4464,F38339,2.0,2022-06-07 00:00:00,2900.0000000000005
      8646,F38340,2.0,2022-06-08 00:00:00,143.44
      1284,F38341,2.0,2022-06-09 00:00:00,1108.8
      8676,F38342,2.0,2022-06-09 00:00:00,739.6600000000001
      1459,F38343,2.0,2022-06-03 00:00:00,9364.5
       644,F38344,1.0,2022-06-10 00:00:00,38979.600000000006
      5575,F38345,2.0,2022-02-22 00:00:00,3264.06975
      4376,F38346,2.0,2022-06-03 00:00:00,3668.0000000000005
      8594,F38347,2.0,2022-06-09 00:00:00,1625.0600000000002
      8251,F38348,2.0,2022-06-09 00:00:00,430.00000000000006
      6259,F38349,2.0,2022-06-09 00:00:00,3440.0000000000005
      8632,F38350,2.0,2022-06-09 00:00:00,180.00000000000003
      8688,F38351,2.0,2022-06-09 00:00:00,1575.6
      2080,F38352,1.0,2022-06-03 00:00:00,32582.18
      1130,F38353,2.0,2022-06-09 00:00:00,1128.2
      8662,F38354,2.0,2022-06-10 00:00:00,770.0000000000001
      8640,F38355,2.0,2022-06-10 00:00:00,549.7
      6928,F38356,2.0,2022-06-10 00:00:00,80.0
      8683,F38357,2.0,2022-06-10 00:00:00,4436.0
      5926,F38358,2.0,2022-06-10 00:00:00,999.9068
      5926,F38359,2.0,2022-06-10 00:00:00,3358.6
      1429,F38360,1.0,2022-06-13 00:00:00,9450.0
       537,F38361,1.0,2022-06-13 00:00:00,25554.243
       253,F38362,1.0,2022-06-10 00:00:00,7212.35
        88,F38363,2.0,2022-06-13 00:00:00,586.6
      5996,F38364,1.0,2022-06-13 00:00:00,94.50000000000001
      8642,F38365,2.0,2022-06-14 00:00:00,1697.71
      5944,F38366,2.0,2022-06-13 00:00:00,781.5400000000001
      4631,F38367,2.0,2022-06-03 00:00:00,7400.0
      8680,F38368,2.0,2022-06-10 00:00:00,4050.4000000000005
      8008,F38369,2.0,2022-06-09 00:00:00,11900.0
      5458,F38370,2.0,2022-06-14 00:00:00,1463.5600000000002
      4933,F38371,2.0,2022-06-14 00:00:00,624.5
      5915,F38372,2.0,2022-06-09 00:00:00,3196.4
      8483,F38373,2.0,2022-06-14 00:00:00,1926.0
      6396,F38374,1.0,2022-06-07 00:00:00,9270.0
      8564,F38375,2.0,2022-06-14 00:00:00,3026.6000000000004
      8691,F38376,2.0,2022-06-14 00:00:00,53.728
      5804,F38377,2.0,2022-06-14 00:00:00,276.0
      5942,F38378,2.0,2022-06-14 00:00:00,376.50000000000006
      5935,F38379,2.0,2022-06-15 00:00:00,150.6
      8594,F38380,2.0,2022-06-23 00:00:00,2437.59
      8652,F38381,2.0,2022-06-15 00:00:00,77.43
      2261,F38382,2.0,2022-06-15 00:00:00,943.2600000000001
       468,F38383,6.0,2022-06-10 00:00:00,6795.1732
      6777,F38384,2.0,2022-06-15 00:00:00,1890.0000000000002
      5573,F38385,6.0,2022-06-15 00:00:00,330.0
      6211,F38386,2.0,2022-06-15 00:00:00,385.0
      3108,F38387,2.0,2022-06-15 00:00:00,936.7701999999999
      3852,F38388,2.0,2022-06-14 00:00:00,1310.0
      5926,F38389,2.0,2022-06-15 00:00:00,143.65
      1266,F38390,2.0,2022-06-13 00:00:00,5045.0
       537,F38391,2.0,2022-06-09 00:00:00,7159.200000000001
      6112,F38392,2.0,2022-06-16 00:00:00,2077.0
      4598,F38393,1.0,2022-06-14 00:00:00,36966.00000000001
      6912,F38394,2.0,2022-06-16 00:00:00,996.2225000000001
      8298,F38395,2.0,2022-06-16 00:00:00,293.04
      6457,F38396,2.0,2022-06-16 00:00:00,475.44000000000005
      8013,F38397,2.0,2022-06-16 00:00:00,345.90000000000003
      5926,F38398,2.0,2022-06-16 00:00:00,523.6
      8677,F38399,6.0,2022-06-07 00:00:00,1410.0000000000002
      1852,F38400,2.0,2022-06-16 00:00:00,5110.8486
      8523,F38401,1.0,2022-06-17 00:00:00,6620.6
      6411,F38402,2.0,2022-06-17 00:00:00,424.00000000000006
      8274,F38403,2.0,2022-06-17 00:00:00,3230.0
      4889,F38404,6.0,2022-06-17 00:00:00,1572.45
      3228,F38405,6.0,2022-06-09 00:00:00,500.00000000000006
      3228,F38406,6.0,2022-06-13 00:00:00,2800.0000000000005
      3228,F38407,6.0,2022-06-17 00:00:00,6400.000000000001
      3228,F38408,6.0,2022-06-17 00:00:00,12414.000000000002
      8325,F38409,2.0,2022-06-17 00:00:00,300.0
      7023,F38410,2.0,2022-06-17 00:00:00,4721.4858
      1965,F38411,2.0,2022-06-09 00:00:00,6100.000000000001
      5926,F38412,2.0,2022-05-23 00:00:00,2206.3761
      5926,F38413,2.0,2022-06-17 00:00:00,10.0
      8692,F38414,2.0,2022-06-20 00:00:00,4360.23
       481,F38415,2.0,2022-06-20 00:00:00,150.85
      8693,F38416,2.0,2022-06-20 00:00:00,620.0
      8693,F38417,2.0,2022-06-20 00:00:00,620.0
      5926,F38418,2.0,2022-06-14 00:00:00,1506.0800000000002
      8357,F38419,2.0,2022-06-20 00:00:00,340.20000000000005
      8694,F38420,2.0,2022-06-20 00:00:00,117.27300000000001
      3930,F38421,1.0,2022-06-17 00:00:00,28305.000000000004
      5926,F38422,2.0,2022-06-20 00:00:00,114.0
      1429,F38423,1.0,2022-06-20 00:00:00,7560.0
      3228,F38424,6.0,2022-06-17 00:00:00,18300.0
      1130,F38425,2.0,2022-06-22 00:00:00,564.1
      8679,F38426,2.0,2022-06-21 00:00:00,521.04
      3521,F38427,2.0,2022-06-21 00:00:00,4002.8
      4480,F38428,2.0,2022-06-20 00:00:00,465.0
      8695,F38429,2.0,2022-06-21 00:00:00,1800.0
      5926,F38430,2.0,2022-06-21 00:00:00,542.0
      6962,F38431,2.0,2022-06-22 00:00:00,584.9
       455,F38432,2.0,2022-06-21 00:00:00,2158.4
      5573,F38433,6.0,2022-06-23 00:00:00,2760.0
      8251,F38434,6.0,2022-06-22 00:00:00,1500.0
      5372,F38435,2.0,2022-06-22 00:00:00,4962.0
      3718,F38436,2.0,2022-06-15 00:00:00,3890.0800000000004
      8620,F38437,2.0,2022-03-30 00:00:00,735.65
      8696,F38438,2.0,2022-06-22 00:00:00,1217.5
      1284,F38439,2.0,2022-04-27 00:00:00,9895.0
      2296,F38440,6.0,2022-06-03 00:00:00,8100.0
      8229,F38441,2.0,2022-06-15 00:00:00,5500.0
      1965,F38442,2.0,2022-06-23 00:00:00,3450.0000000000005
      8689,F38443,2.0,2022-06-24 00:00:00,5972.32
       457,F38444,2.0,2022-06-21 00:00:00,925.0000000000001
      8242,F38445,2.0,2022-06-23 00:00:00,1855.5000000000002
      7033,F38446,2.0,2022-06-23 00:00:00,1187.0520000000001
      8594,F38447,2.0,2022-06-21 00:00:00,812.4300000000001
      5926,F38448,2.0,2022-06-23 00:00:00,424.11
      8588,F38449,2.0,2022-06-24 00:00:00,444.0
      5926,F38450,2.0,2022-06-23 00:00:00,1811.48
      5926,F38451,2.0,2022-06-23 00:00:00,75.30000000000001
      6962,F38452,2.0,2022-06-24 00:00:00,6300.000000000001
      8697,F38453,2.0,2022-06-24 00:00:00,160.0
      5424,F38454,2.0,2022-06-17 00:00:00,6180.000000000001
      8141,F38455,2.0,2022-06-23 00:00:00,1831.2800000000002
      8690,F38456,2.0,2022-06-27 00:00:00,2940.0000000000005
      8434,F38457,2.0,2022-06-23 00:00:00,4372.0
      1401,F38458,1.0,2022-06-20 00:00:00,3750.0000000000005
      1016,F38459,3.0,2022-06-15 00:00:00,1125.0
      5386,F38460,2.0,2022-06-24 00:00:00,843.0
      5926,F38461,2.0,2022-06-24 00:00:00,808.0
      8700,F38462,2.0,2022-06-24 00:00:00,335.0
      8242,F38463,2.0,2022-06-27 00:00:00,170.625
      3063,F38464,2.0,2022-06-23 00:00:00,16467.5
      5150,F38465,2.0,2022-06-27 00:00:00,275.86
       856,F38466,2.0,2022-06-17 00:00:00,1336.0
      5926,F38467,2.0,2022-06-23 00:00:00,75.30000000000001
      5926,F38468,2.0,2022-06-27 00:00:00,415.00000000000006
      5926,F38469,2.0,2022-06-27 00:00:00,702.59
      4631,F38470,2.0,2022-06-27 00:00:00,11100.0
      8278,F38471,2.0,2022-06-24 00:00:00,1265.0
        47,F38472,2.0,2022-06-09 00:00:00,2742.0
      8698,F38473,2.0,2022-06-27 00:00:00,75.30000000000001
      5926,F38474,2.0,2022-06-28 00:00:00,4397.58
      4797,F38475,2.0,2022-06-28 00:00:00,4260.0
      5148,F38476,2.0,2022-06-28 00:00:00,597.4000000000001
      2527,F38477,1.0,2022-06-28 00:00:00,15377.0
      6819,F38478,2.0,2022-06-28 00:00:00,485.34
      1965,F38479,2.0,2022-06-29 00:00:00,4725.0
      8698,F38480,2.0,2022-06-29 00:00:00,435.72
      2900,F38481,2.0,2022-06-29 00:00:00,298.70000000000005
      1757,F38482,2.0,2022-06-29 00:00:00,1067.3000000000002
      4649,F38483,2.0,2022-06-29 00:00:00,1425.0000000000002
      1339,F38484,1.0,2022-06-29 00:00:00,61054.4
      8699,F38485,2.0,2022-06-29 00:00:00,1165.95
      5926,F38486,2.0,2022-06-29 00:00:00,112.10000000000001
      1284,F38487,2.0,2022-07-01 00:00:00,10590.3
      8701,F38488,2.0,2022-06-30 00:00:00,5812.650000000001
      1784,F38489,2.0,2022-06-30 00:00:00,2008.0000000000002
      8702,F38490,2.0,2022-06-30 00:00:00,4137.93
      5598,F38491,2.0,2022-07-05 00:00:00,3522.0000000000005
       455,F38492,2.0,2022-07-01 00:00:00,3122.0000000000005
      8699,F38493,2.0,2022-07-01 00:00:00,1165.95
      8449,F38494,2.0,2022-06-23 00:00:00,2800.0000000000005
      5926,F38495,2.0,2022-07-06 00:00:00,1112.0
      2316,F38496,2.0,2022-06-30 00:00:00,2068.96
      8203,F38497,2.0,2022-07-05 00:00:00,5016.8
      8320,F38498,2.0,2022-07-05 00:00:00,9450.0
      5926,F38499,2.0,2022-06-30 00:00:00,404.5
      8278,F38500,2.0,2022-06-29 00:00:00,330.0
      8703,F38501,2.0,2022-06-30 00:00:00,1455.0000000000002
      5926,F38502,2.0,2022-06-30 00:00:00,2764.11
      8380,F38503,2.0,2022-06-30 00:00:00,1145.6034000000002
      5926,F38504,2.0,2022-06-30 00:00:00,431.03440000000006
      5926,F38505,2.0,2022-06-23 00:00:00,816.9655
      3926,F38506,1.0,2022-07-01 00:00:00,2904.0
      4598,F38507,1.0,2022-06-30 00:00:00,21372.75
      3930,F38508,1.0,2022-06-24 00:00:00,28305.000000000004
       161,F38509,1.0,2022-06-24 00:00:00,1054.0
      8601,F38510,2.0,2022-07-01 00:00:00,494.85
       361,F38511,2.0,2022-07-01 00:00:00,517.2
      5926,F38512,2.0,2022-07-01 00:00:00,68.96000000000001
      8020,F38513,2.0,2022-06-27 00:00:00,1047.7
      8434,F38514,2.0,2022-06-29 00:00:00,4372.0
       161,F38515,1.0,2022-07-04 00:00:00,315.57250000000005
      2639,F38516,2.0,2022-07-04 00:00:00,727.58
      8704,F38517,2.0,2022-07-04 00:00:00,343.0
      1852,F38518,1.0,2022-07-04 00:00:00,5110.8486
      1852,F38519,2.0,2022-07-04 00:00:00,5110.8486
      5598,F38520,2.0,2022-07-04 00:00:00,189.00000000000003
      5926,F38521,2.0,2022-07-04 00:00:00,46.015
      2853,F38522,2.0,2022-07-05 00:00:00,150.0
      6330,F38523,2.0,2022-07-05 00:00:00,1450.0000000000002
      4598,F38524,1.0,2022-07-06 00:00:00,2928.0000000000005
      5683,F38525,2.0,2022-07-05 00:00:00,185.34
      8316,F38526,2.0,2022-07-05 00:00:00,175.0
      5926,F38527,2.0,2022-07-05 00:00:00,2460.0
      5985,F38528,2.0,2022-07-06 00:00:00,1441.0
      4480,F38529,2.0,2022-07-06 00:00:00,600.0
      8316,F38530,2.0,2022-07-06 00:00:00,262.5
      8699,F38531,2.0,2022-07-01 00:00:00,1165.95
      8706,F38532,2.0,2022-07-06 00:00:00,1170.0
      5926,F38533,2.0,2022-07-06 00:00:00,172.4
      5926,F38534,2.0,2022-07-04 00:00:00,4790.0
      4644,F38535,2.0,2022-07-06 00:00:00,188.00000000000003
      8707,F38536,2.0,2022-07-06 00:00:00,1824.0500000000002
      8380,F38537,2.0,2022-07-07 00:00:00,1145.6
      8243,F38538,1.0,2022-07-07 00:00:00,252.8758
        23,F38539,2.0,2022-07-07 00:00:00,467.67
      5942,F38540,1.0,2022-07-07 00:00:00,753.0000000000001
      8689,F38541,1.0,2022-07-07 00:00:00,935.34
       161,F38542,1.0,2022-07-06 00:00:00,1230.0
      5728,F38543,1.0,2022-07-08 00:00:00,7100.000000000001
      5728,F38544,1.0,2022-07-08 00:00:00,5325.0
       466,F38545,1.0,2022-07-08 00:00:00,2068.5
       466,F38546,1.0,2022-07-08 00:00:00,4928.400000000001
       466,F38547,1.0,2022-07-08 00:00:00,5880.000000000001
      8701,F38548,1.0,2022-07-07 00:00:00,5119.713400000001
      8709,F38549,1.0,2022-07-07 00:00:00,1074.0400000000002
      5472,F38550,1.0,2022-07-07 00:00:00,1703.7504000000001
      5926,F38551,1.0,2022-07-07 00:00:00,66.03580000000001
      1198,F38552,1.0,2022-07-08 00:00:00,1703.7504
      2917,F38553,2.0,2022-07-06 00:00:00,3155.52
      1198,F38554,1.0,2022-07-08 00:00:00,851.7993
      3521,F38555,1.0,2022-07-08 00:00:00,792.96
      1965,F38556,1.0,2022-07-08 00:00:00,7258.68
      8709,F38557,1.0,2022-07-08 00:00:00,727.3100000000001
      5926,F38558,1.0,2022-07-08 00:00:00,1101.5465
      1784,F38559,2.0,2022-07-11 00:00:00,430.0
      8013,F38560,2.0,2022-07-11 00:00:00,270.6
      8215,F38561,2.0,2022-07-11 00:00:00,5444.0
      8215,F38562,2.0,2022-07-11 00:00:00,1548.0000000000002
      8705,F38563,2.0,2022-07-07 00:00:00,8421.1
      5037,F38564,2.0,2022-07-11 00:00:00,1421.5500000000002
      4649,F38565,2.0,2022-07-11 00:00:00,1425.0000000000002
      5926,F38566,2.0,2022-07-11 00:00:00,1320.0
      8702,F38567,2.0,2022-06-30 00:00:00,4137.92
      2542,F38568,2.0,2022-07-11 00:00:00,2154.1223
      4964,F38569,2.0,2022-07-11 00:00:00,3675.0000000000005
      8713,F38570,1.0,2022-07-11 00:00:00,1056.0
      5926,F38571,2.0,2022-07-08 00:00:00,1426.9500000000003
      8712,F38572,2.0,2022-07-12 00:00:00,1034.48
      8712,F38573,2.0,2022-07-12 00:00:00,517.24
      2503,F38574,2.0,2022-07-12 00:00:00,285.90000000000003
      6828,F38575,2.0,2022-07-12 00:00:00,485.34000000000003
      3718,F38576,2.0,2022-07-04 00:00:00,4397.34
      1289,F38577,1.0,2022-07-13 00:00:00,4692.650000000001
      8385,F38578,1.0,2022-07-14 00:00:00,13329.44
      5633,F38579,2.0,2022-07-12 00:00:00,600.0
      8699,F38580,2.0,2022-07-12 00:00:00,1165.95
      3931,F38581,2.0,2022-07-12 00:00:00,1199.0792999999999
8440Q,F38582,2.0,2022-07-12 00:00:00,150.0
      8708,F38583,1.0,2022-07-15 00:00:00,66451.41
      1967,F38584,2.0,2022-07-11 00:00:00,485.34000000000003
      5926,F38585,2.0,2022-07-13 00:00:00,945.0
      2900,F38586,2.0,2022-07-13 00:00:00,1717.5000000000002
      5560,F38587,2.0,2022-07-05 00:00:00,7350.000000000001
      5926,F38588,2.0,2022-07-08 00:00:00,1735.0000000000002
      8514,F38589,2.0,2022-07-13 00:00:00,1215.9
      5598,F38590,2.0,2022-07-15 00:00:00,2545.2
      3063,F38591,2.0,2022-07-13 00:00:00,1194.8400000000001
      2775,F38592,2.0,2022-07-14 00:00:00,293.08
      8436,F38593,2.0,2022-07-14 00:00:00,854.9970000000001
      8577,F38594,2.0,2022-07-14 00:00:00,2089.78
      8322,F38595,2.0,2022-07-14 00:00:00,96.00000000000001
      4563,F38596,2.0,2022-07-14 00:00:00,1703.5986
      8251,F38597,2.0,2022-07-14 00:00:00,500.00000000000006
      8067,F38598,2.0,2022-07-13 00:00:00,11723.1
      6895,F38599,2.0,2022-07-14 00:00:00,781.8182
      5926,F38600,2.0,2022-07-14 00:00:00,1219.52
      1784,F38601,2.0,2022-07-15 00:00:00,3014.0
      3851,F38602,1.0,2022-07-15 00:00:00,16357.220000000001
      3016,F38603,1.0,2022-07-15 00:00:00,3678.1800000000003
      4464,F38604,2.0,2022-07-04 00:00:00,2394.0
      6961,F38605,2.0,2022-07-15 00:00:00,199.0
      4956,F38606,2.0,2022-07-11 00:00:00,2360.1000000000004
      8714,F38607,2.0,2022-07-15 00:00:00,1350.0
       417,F38608,2.0,2022-07-13 00:00:00,6943.950000000001
      8711,F38609,1.0,2022-07-12 00:00:00,8420.0
      9570,F38610,2.0,2022-07-18 00:00:00,293.08000000000004
      8407,F38611,2.0,2022-07-18 00:00:00,548.0
      3063,F38612,2.0,2022-07-14 00:00:00,7134.000000000001
      4083,F38613,2.0,2022-07-15 00:00:00,4436.54
      1233,F38614,2.0,2022-07-18 00:00:00,3212.0
      6401,F38615,1.0,2022-03-17 00:00:00,8100.0
      5593,F38616,1.0,2022-07-13 00:00:00,17077.5
      5926,F38617,2.0,2022-07-15 00:00:00,618.38
      2899,F38618,2.0,2022-07-19 00:00:00,240.2
      4649,F38619,2.0,2022-07-19 00:00:00,522.0
      8372,F38620,2.0,2022-07-19 00:00:00,3120.0000000000005
      3063,F38621,2.0,2022-07-19 00:00:00,1194.8400000000001
      2286,F38622,2.0,2022-07-20 00:00:00,1428.02
      1965,F38623,2.0,2022-07-19 00:00:00,235.3
      9579,F38624,2.0,2022-07-20 00:00:00,315.0
      8715,F38625,2.0,2022-07-20 00:00:00,1127.0
      8242,F38626,2.0,2022-07-20 00:00:00,749.4000000000001
      8242,F38627,2.0,2022-07-20 00:00:00,749.4000000000001
      2286,F38628,2.0,2022-07-20 00:00:00,225.00000000000003
      8717,F38629,2.0,2022-07-20 00:00:00,711.21
      5926,F38630,2.0,2022-07-19 00:00:00,172.08
      6040,F38631,2.0,2022-07-21 00:00:00,2117.5
      8251,F38632,2.0,2022-07-21 00:00:00,1500.0000000000002
       310,F38633,2.0,2022-07-12 00:00:00,4956.7300000000005
      5458,F38634,2.0,2022-07-19 00:00:00,570.5
      8718,F38635,2.0,2022-07-21 00:00:00,117.58
      2768,F38636,1.0,2022-07-15 00:00:00,11980.0
       322,F38637,2.0,2022-07-20 00:00:00,16321.600000000002
       644,F38638,1.0,2022-07-20 00:00:00,51729.600000000006
      4527,F38639,2.0,2022-06-09 00:00:00,846.2
      6897,F38640,1.0,2022-07-21 00:00:00,206.5152
      1401,F38641,1.0,2022-07-13 00:00:00,6366.4800000000005
      5287,F38642,1.0,2022-06-27 00:00:00,27600.000000000004
      5287,F38643,1.0,2022-04-19 00:00:00,12750.000000000002
      2286,F38644,1.0,2022-07-22 00:00:00,3690.0
      3437,F38645,2.0,2022-07-21 00:00:00,3183.1504000000004
      2527,F38646,1.0,2022-07-20 00:00:00,19243.56
      3672,F38647,2.0,2022-07-05 00:00:00,3907.7000000000003
      4527,F38648,2.0,2022-07-12 00:00:00,25258.15
      8387,F38649,2.0,2022-07-21 00:00:00,3845.8
      6534,F38650,1.0,2022-07-22 00:00:00,252.42000000000002
      5814,F38651,2.0,2022-07-22 00:00:00,1055.5
      5814,F38652,2.0,2022-07-22 00:00:00,1055.5
      8316,F38653,2.0,2022-07-21 00:00:00,4116.0
      8545,F38654,1.0,2022-07-25 00:00:00,550.0
      7065,F38655,2.0,2022-07-11 00:00:00,9400.0
      7026,F38656,2.0,2022-07-25 00:00:00,4950.0
      6278,F38657,1.0,2022-07-25 00:00:00,924.0
      4420,F38658,2.0,2022-07-25 00:00:00,19099.5
      8490,F38659,1.0,2022-07-25 00:00:00,298.71000000000004
      3530,F38660,1.0,2022-07-25 00:00:00,1650.8880220000003
      5926,F38661,1.0,2022-07-25 00:00:00,52.50000000000001
      5926,F38662,2.0,2022-07-21 00:00:00,47.50000000000001
      8434,F38663,2.0,2022-07-25 00:00:00,8377.26
      8434,F38664,1.0,2022-07-26 00:00:00,282.0
      8503,F38665,3.0,2022-07-26 00:00:00,14000.0
      8689,F38666,1.0,2022-07-26 00:00:00,467.67
      4694,F38667,1.0,2022-07-26 00:00:00,3765.0000000000005
      5926,F38668,1.0,2022-07-26 00:00:00,133.407
      8483,F38669,2.0,2022-07-19 00:00:00,9900.0
       537,F38670,1.0,2022-07-25 00:00:00,25554.243000000002
      3930,F38671,1.0,2022-07-27 00:00:00,28305.000000000004
      6401,F38672,1.0,2022-07-18 00:00:00,8100.000000000001
      5144,F38673,1.0,2022-07-26 00:00:00,1720.0000000000002
      5926,F38674,2.0,2022-07-25 00:00:00,299.0
       322,F38675,2.0,2022-07-27 00:00:00,3521.6
      4964,F38676,2.0,2022-07-27 00:00:00,3765.0000000000005
      5046,F38677,2.0,2022-07-27 00:00:00,592.19
      8713,F38678,2.0,2022-07-27 00:00:00,484.00000000000006
      6307,F38679,2.0,2022-07-27 00:00:00,1695.0000000000002
      8721,F38680,1.0,2022-07-27 00:00:00,1553.22
      8722,F38681,2.0,2022-07-27 00:00:00,1852.6399999999999
      9578,F38682,2.0,2022-06-24 00:00:00,696.0000000000001
      6962,F38683,2.0,2022-07-27 00:00:00,2550.4
      5944,F38684,2.0,2022-07-27 00:00:00,781.5400000000001
      8723,F38685,2.0,2022-07-27 00:00:00,1113.7212000000002
      8711,F38686,2.0,2022-07-28 00:00:00,3960.0
      8400,F38687,2.0,2022-07-27 00:00:00,781.5400000000001
       455,F38688,2.0,2022-07-27 00:00:00,4820.0
       480,F38689,2.0,2022-07-28 00:00:00,300.0
      5094,F38690,2.0,2022-07-26 00:00:00,6167.500000000001
      8716,F38691,2.0,2022-07-28 00:00:00,4882.5
      8642,F38692,2.0,2022-07-27 00:00:00,1697.71
      8712,F38693,2.0,2022-07-12 00:00:00,517.24
      2483,F38694,2.0,2022-07-28 00:00:00,1703.7504000000001
      2483,F38695,2.0,2022-07-22 00:00:00,1680.0000000000002
      5926,F38696,2.0,2022-07-28 00:00:00,298.71000000000004
      5926,F38697,2.0,2022-07-27 00:00:00,224.91000000000003
      4695,F38698,1.0,2022-07-22 00:00:00,5999.8
      3228,F38699,1.0,2022-07-12 00:00:00,5600.000000000001
       161,F38700,1.0,2022-07-28 00:00:00,4125.0
      8560,F38701,2.0,2022-07-29 00:00:00,147.3
        95,F38702,1.0,2022-08-04 00:00:00,1369.18
      8320,F38703,2.0,2022-07-29 00:00:00,9450.0
      3718,F38704,2.0,2022-07-27 00:00:00,4492.0
      3228,F38705,1.0,2022-07-29 00:00:00,18869.0
      3228,F38706,1.0,2022-07-29 00:00:00,14151.000000000002
       315,F38707,1.0,2022-07-04 00:00:00,8700.0
      8523,F38708,1.0,2022-07-29 00:00:00,21900.0
      2768,F38709,1.0,2022-07-29 00:00:00,7532.0
      6542,F38710,2.0,2022-07-22 00:00:00,17792.25
      3598,F38711,1.0,2022-07-28 00:00:00,31024.000000000004
      2917,F38712,2.0,2022-07-22 00:00:00,5930.750000000001
      8133,F38713,2.0,2022-07-27 00:00:00,795.0000000000001
      5926,F38714,2.0,2022-07-29 00:00:00,4956.7327000000005
       169,F38715,2.0,2022-07-27 00:00:00,1361.3600000000001
      5533,F38716,2.0,2022-08-02 00:00:00,3192.0000000000005
      5926,F38717,2.0,2022-07-29 00:00:00,431.03440000000006
      6003,F38718,2.0,2022-07-29 00:00:00,11450.000000000002
      8725,F38719,2.0,2022-07-29 00:00:00,870.0000000000001
      5808,F38720,2.0,2022-07-29 00:00:00,2235.9061
